Taxon	H18676	1417.16	H19192	602.16	H18266	H18112	H19465A	1153.13	H19457A	1303.15	H657.17	H19259	1331.14	H19521A	H18788A	H192472A	1553.15	H19485A	H18398	950.13	H18910	1066.13	H18442	1069.14	H19142	H15.17	H617.17	H18362	888.16	1637.15	H19497A	H18128	1388.15	725.16	H18421	H18696	1134.15	H18388	1624.12	1093.13	H18786A	H13.17	250.16	H420.17	H18816	H658.17	H456.17	1097.16	H18199	H18122	1017.16	H17666A	H17432A	H694.17	H18689A	505.16	H19368	945.13	1045.16	H18828	125.13	172.14	100.16	783.16	H321.17	H18183	1095.16	H1866.18	H19261	H19556A	H18223	H18433	1948.15	856.16	727.16	H470.17	1714.14	H18108	H18598	H315.17	H1892.18	H18335	1659.14	788.16	H18.38	H19238	1529.16	421.13
Bacteria;Other;Other	0.0	173.0	1.0	351.0	548.0	0.0	410.0	428.0	133.0	268.0	24.0	5.0	13.0	5.0	613.0	395.0	59.0	47.0	308.0	24.0	40.0	75.0	305.0	444.0	493.0	0.0	411.0	70.0	0.0	103.0	309.0	0.0	0.0	359.0	5.0	0.0	0.0	1.0	47.0	357.0	9.0	452.0	4.0	100.0	3.0	0.0	775.0	504.0	18.0	82.0	0.0	43.0	303.0	177.0	9.0	103.0	13.0	250.0	134.0	90.0	0.0	4.0	141.0	0.0	7.0	313.0	0.0	127.0	4.0	9.0	111.0	47.0	247.0	0.0	37.0	213.0	1.0	791.0	220.0	0.0	938.0	0.0	197.0	9.0	0.0	0.0	195.0	821.0
Bacteria;Planctomycetes;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Planctomycetes;Phycisphaerae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113.0	0.0	0.0	173.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Planctomycetes;Unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	258.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Alphaproteobacteria	12773.0	16030.0	15774.0	8349.0	16794.0	30971.0	21211.0	10193.0	15895.0	15379.0	48710.0	323.0	3330.0	9162.0	27499.0	17874.0	1873.0	12524.0	8720.0	12814.0	13567.0	7966.0	7148.0	9240.0	13315.0	4625.0	26942.0	7498.0	11473.0	5339.0	12863.0	12055.0	5598.0	9147.0	4245.0	12394.0	6375.0	11070.0	11312.0	13745.0	6208.0	19760.0	1570.0	12515.0	29467.0	26500.0	15940.0	15545.0	2394.0	12715.0	5597.0	16910.0	19042.0	12909.0	7409.0	4497.0	629.0	6526.0	2276.0	9421.0	18850.0	680.0	15755.0	7372.0	26026.0	27075.0	3651.0	14498.0	692.0	9233.0	9868.0	15214.0	6668.0	10747.0	2456.0	20331.0	7112.0	27436.0	16258.0	3144.0	17081.0	16268.0	11031.0	8226.0	21478.0	20336.0	8065.0	14478.0
Bacteria;Proteobacteria;Betaproteobacteria	5960.0	5610.0	5106.0	2387.0	6442.0	4388.0	11969.0	4635.0	8718.0	6563.0	651.0	268.0	16425.0	4331.0	6045.0	4508.0	941.0	3572.0	3031.0	4698.0	10499.0	3175.0	3812.0	2881.0	8528.0	2077.0	10267.0	3330.0	5945.0	3263.0	4030.0	6831.0	3123.0	3229.0	2676.0	6019.0	2311.0	6852.0	3921.0	17151.0	8182.0	7583.0	594.0	5204.0	6645.0	8792.0	8257.0	5054.0	1067.0	5751.0	1852.0	5824.0	7417.0	7604.0	2566.0	2707.0	436.0	2703.0	1633.0	4905.0	8080.0	542.0	5427.0	4054.0	8239.0	10620.0	1409.0	3601.0	386.0	4682.0	3303.0	8163.0	3098.0	4555.0	1556.0	7917.0	2061.0	13082.0	7225.0	2019.0	3946.0	6943.0	4421.0	2798.0	11779.0	10152.0	3991.0	5912.0
Bacteria;Proteobacteria;Deltaproteobacteria	677.0	1019.0	364.0	206.0	911.0	527.0	956.0	632.0	466.0	399.0	92.0	57.0	34.0	782.0	669.0	161.0	77.0	324.0	163.0	428.0	758.0	522.0	319.0	375.0	224.0	375.0	877.0	17.0	474.0	8.0	15.0	358.0	126.0	162.0	114.0	296.0	687.0	538.0	308.0	1422.0	161.0	31.0	56.0	195.0	202.0	1720.0	582.0	410.0	199.0	499.0	353.0	367.0	185.0	664.0	441.0	153.0	50.0	262.0	32.0	62.0	464.0	649.0	372.0	619.0	785.0	1513.0	149.0	190.0	117.0	413.0	390.0	57.0	437.0	181.0	1054.0	521.0	119.0	616.0	189.0	250.0	472.0	33.0	220.0	119.0	632.0	442.0	278.0	247.0
Bacteria;Proteobacteria;Epsilonproteobacteria	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	11.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria	4850.0	8437.0	7263.0	7692.0	9713.0	4733.0	6453.0	5765.0	7408.0	6543.0	1499.0	619.0	4872.0	5102.0	11031.0	17266.0	3288.0	4769.0	4163.0	5329.0	6808.0	2963.0	2657.0	4012.0	5225.0	6889.0	8793.0	6356.0	5009.0	5924.0	5630.0	5777.0	3883.0	6214.0	2032.0	9350.0	3284.0	5404.0	5070.0	7393.0	1209.0	6816.0	3484.0	3676.0	10189.0	10518.0	6369.0	6481.0	3810.0	7026.0	3768.0	6822.0	10422.0	6584.0	2880.0	3005.0	1116.0	1947.0	10391.0	7293.0	3966.0	2089.0	5812.0	5084.0	7849.0	12639.0	2954.0	20373.0	904.0	2858.0	3343.0	7358.0	3030.0	3897.0	3604.0	9629.0	3052.0	7726.0	25547.0	2730.0	3388.0	4619.0	5834.0	3189.0	5611.0	7855.0	5532.0	20776.0
Bacteria;Proteobacteria;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Spirochaetes;Unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Synergistetes;Synergistia	535.0	0.0	0.0	367.0	0.0	0.0	0.0	105.0	0.0	0.0	0.0	11.0	13.0	1.0	2.0	1.0	0.0	408.0	1.0	0.0	0.0	106.0	380.0	426.0	0.0	1.0	0.0	0.0	247.0	146.0	0.0	184.0	285.0	150.0	1.0	698.0	304.0	0.0	485.0	2.0	237.0	50.0	50.0	87.0	0.0	0.0	0.0	0.0	90.0	0.0	315.0	0.0	0.0	210.0	148.0	107.0	125.0	312.0	1.0	90.0	863.0	635.0	0.0	76.0	1122.0	2.0	54.0	0.0	152.0	2.0	100.0	0.0	521.0	443.0	421.0	56.0	205.0	0.0	0.0	333.0	187.0	488.0	0.0	126.0	0.0	0.0	0.0	0.0
Bacteria;Tenericutes;Mollicutes	0.0	0.0	297.0	0.0	0.0	0.0	293.0	0.0	4.0	128.0	0.0	44.0	0.0	139.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	288.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	8.0	0.0	0.0	1.0	44.0	0.0	8.0	140.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	6.0	0.0	0.0	167.0	0.0	4.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	79.0	0.0	30.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	16.0	0.0
Bacteria;Unclassified;Unclassified	0.0	0.0	1.0	8.0	53.0	1.0	259.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	338.0	543.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	12.0	10.0	0.0	0.0	0.0	54.0	0.0	6.0	1182.0	0.0	2.0	0.0	168.0	0.0	0.0	30.0	0.0	47.0	4.0	1.0	45.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	12.0	0.0	1.0	1.0	1.0	33.0	0.0	18.0	1.0	0.0	0.0	12.0	0.0	50.0	0.0	0.0	0.0	49.0	0.0	189.0	2.0	0.0	0.0	469.0	311.0	0.0	0.0
Bacteria;Verrucomicrobia;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Verrucomicrobia;Spartobacteria	0.0	11.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Verrucomicrobia;Verrucomicrobiae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	3.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	2.0	0.0	9.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	22.0	0.0	15.0	0.0	0.0	0.0	2.0	44.0	0.0	0.0	27.0	0.0	17.0	0.0	5.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	92.0	1.0	45.0	22.0
