Taxon	H18676	1417.16	H19192	602.16	H18266	H18112	H19465A	1153.13	H19457A	1303.15	H657.17	H19259	1331.14	H19521A	H18788A	H192472A	1553.15	H19485A	H18398	950.13	H18910	1066.13	H18442	1069.14	H19142	H15.17	H617.17	H18362	888.16	1637.15	H19497A	H18128	1388.15	725.16	H18421	H18696	1134.15	H18388	1624.12	1093.13	H18786A	H13.17	250.16	H420.17	H18816	H658.17	H456.17	1097.16	H18199	H18122	1017.16	H17666A	H17432A	H694.17	H18689A	505.16	H19368	945.13	1045.16	H18828	125.13	172.14	100.16	783.16	H321.17	H18183	1095.16	H1866.18	H19261	H19556A	H18223	H18433	1948.15	856.16	727.16	H470.17	1714.14	H18108	H18598	H315.17	H1892.18	H18335	1659.14	788.16	H18.38	H19238	1529.16	421.13
Bacteria;Armatimonadetes;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales	5666.0	3843.0	5109.0	2429.0	2113.0	8453.0	3386.0	6757.0	1017.0	4428.0	5944.0	12034.0	1466.0	4998.0	908.0	778.0	3588.0	6203.0	2567.0	3343.0	1798.0	16675.0	4356.0	4481.0	4545.0	1802.0	773.0	955.0	3046.0	2812.0	5106.0	1608.0	4742.0	7654.0	2889.0	1779.0	6175.0	4482.0	6982.0	2003.0	7299.0	1706.0	3869.0	4971.0	1319.0	520.0	4275.0	4632.0	2923.0	1629.0	3734.0	1215.0	615.0	2939.0	1169.0	5463.0	10359.0	5694.0	3289.0	4776.0	4098.0	4717.0	4467.0	5082.0	4544.0	219.0	4478.0	1321.0	12980.0	3453.0	2672.0	3243.0	9383.0	6776.0	9722.0	2216.0	6575.0	1126.0	560.0	9083.0	2439.0	2785.0	3302.0	5260.0	914.0	2453.0	3159.0	1375.0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales	60.0	0.0	1.0	0.0	0.0	18.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	228.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107.0	0.0	350.0	0.0	166.0	0.0	0.0	0.0	132.0	0.0	19.0	1.0	2.0	37.0	2.0	0.0	37.0	0.0	0.0	181.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	206.0	40.0	1.0	34.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	7.0	86.0	0.0	90.0	0.0	5.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales	39.0	438.0	18.0	0.0	177.0	558.0	542.0	107.0	168.0	287.0	40.0	2.0	2059.0	2.0	118.0	0.0	29.0	112.0	146.0	21.0	0.0	212.0	6.0	83.0	197.0	207.0	145.0	117.0	0.0	39.0	188.0	34.0	36.0	144.0	0.0	90.0	8.0	0.0	38.0	307.0	319.0	224.0	10.0	0.0	321.0	0.0	153.0	59.0	17.0	71.0	0.0	157.0	272.0	36.0	77.0	38.0	6.0	112.0	1.0	0.0	175.0	1.0	76.0	30.0	185.0	689.0	36.0	1130.0	0.0	109.0	394.0	797.0	291.0	93.0	0.0	0.0	0.0	612.0	0.0	0.0	1120.0	259.0	254.0	156.0	1045.0	0.0	155.0	24.0
Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales	262.0	283.0	1.0	253.0	16.0	5.0	143.0	439.0	479.0	1181.0	107.0	4.0	31050.0	4.0	636.0	330.0	20.0	299.0	13.0	369.0	0.0	128.0	177.0	242.0	334.0	422.0	662.0	17.0	201.0	336.0	476.0	306.0	0.0	321.0	210.0	266.0	93.0	474.0	297.0	446.0	9291.0	126.0	5.0	610.0	241.0	127.0	231.0	319.0	182.0	94.0	45.0	324.0	762.0	376.0	1352.0	48.0	457.0	644.0	13.0	1076.0	0.0	4.0	480.0	204.0	1.0	649.0	23.0	327.0	53.0	199.0	451.0	306.0	51.0	57.0	111.0	118.0	171.0	179.0	1243.0	0.0	103.0	296.0	409.0	476.0	116.0	491.0	202.0	192.0
Bacteria;Chlamydiae;Unclassified;Chlamydiales	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	29.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	0.0
Bacteria;Chlorobi;Chlorobia;Chlorobiales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	225.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Chlorobi;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	468.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	9.0	0.0	0.0	0.0	0.0	114.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Chloroflexi;Caldilineae;Caldilineales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Chloroflexi;Chloroflexia;Chloroflexales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Chloroflexi;Chloroflexia;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0
Bacteria;Chloroflexi;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	475.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0
Bacteria;Chloroflexi;Thermomicrobia;Other	0.0	0.0	556.0	0.0	0.0	0.0	0.0	128.0	0.0	0.0	0.0	2.0	15.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	178.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	26.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	80.0	0.0	0.0	0.0	8.0	56.0	0.0	0.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	298.0	259.0
Bacteria;Chloroflexi;Thermomicrobia;Sphaerobacterales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1008.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	182.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	171.0	0.0	1140.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	178.0	62.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0
Bacteria;Chloroflexi;Unclassified;Unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Cyanobacteria;Other;Other	1294.0	511.0	510.0	521.0	835.0	98.0	1406.0	0.0	457.0	132.0	140.0	0.0	43.0	314.0	32.0	1090.0	170.0	1158.0	0.0	601.0	204.0	168.0	11545.0	72.0	33.0	533.0	216.0	7945.0	110.0	329.0	9.0	582.0	1370.0	1109.0	79.0	614.0	970.0	789.0	485.0	328.0	223.0	69.0	23.0	1993.0	216.0	0.0	322.0	201.0	60.0	1058.0	324.0	1.0	1375.0	3.0	236.0	11.0	4.0	51.0	71.0	1595.0	247.0	0.0	229.0	248.0	41.0	964.0	72.0	594.0	99.0	126.0	115.0	611.0	373.0	282.0	0.0	111.0	267.0	542.0	46.0	5.0	0.0	157.0	0.0	607.0	4807.0	0.0	4136.0	83.0
Bacteria;Cyanobacteria;Unclassified;Unclassified	0.0	0.0	115.0	89.0	0.0	0.0	487.0	0.0	0.0	303.0	0.0	4.0	0.0	4.0	184.0	190.0	12.0	181.0	2.0	35.0	0.0	213.0	0.0	3.0	77.0	8.0	0.0	190.0	7.0	0.0	384.0	174.0	783.0	0.0	139.0	427.0	112.0	47.0	331.0	43.0	3.0	70.0	16.0	1.0	0.0	0.0	32.0	68.0	32.0	1.0	11.0	0.0	120.0	1.0	51.0	0.0	6.0	63.0	34.0	141.0	0.0	0.0	125.0	94.0	13.0	1.0	0.0	1.0	9.0	179.0	0.0	15.0	0.0	500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	322.0	0.0	12.0
Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales	0.0	152.0	0.0	102.0	0.0	0.0	95.0	0.0	350.0	0.0	0.0	0.0	0.0	3.0	10.0	0.0	2.0	59.0	0.0	1.0	2.0	0.0	4.0	67.0	1163.0	67.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	129.0	0.0	0.0	0.0	0.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	192.0	64.0	275.0	0.0	0.0	31.0	0.0	0.0	0.0	13.0	0.0	0.0	3.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	122.0	13.0	0.0	13.0	1092.0	140.0	0.0	0.0	0.0	0.0	0.0	233.0	0.0	1956.0	110.0	0.0	577.0	0.0	0.0	0.0	317.0
Bacteria;Deinococcus-Thermus;Deinococci;Thermales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0
Bacteria;Elusimicrobia;Elusimicrobia;Other	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	252.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Bacillales	79.0	508.0	0.0	505.0	32.0	40.0	39.0	738.0	1686.0	811.0	43.0	15.0	958.0	536.0	507.0	312.0	118.0	123.0	284.0	334.0	105.0	308.0	66.0	216.0	454.0	5948.0	124.0	117.0	353.0	61.0	1143.0	496.0	480.0	513.0	1.0	492.0	231.0	119.0	483.0	0.0	4015.0	149.0	73.0	79.0	527.0	212.0	751.0	183.0	97.0	191.0	213.0	525.0	759.0	678.0	1008.0	486.0	89.0	130.0	14.0	415.0	350.0	88.0	755.0	61.0	140.0	507.0	617.0	388.0	67.0	67.0	234.0	280.0	1698.0	306.0	225.0	377.0	5.0	0.0	69.0	0.0	339.0	348.0	16.0	122.0	2826.0	30.0	2751.0	70.0
Bacteria;Firmicutes;Bacilli;Lactobacillales	633.0	1102.0	1248.0	1431.0	648.0	714.0	50.0	959.0	588.0	907.0	293.0	1259.0	134.0	1406.0	573.0	2245.0	639.0	211.0	717.0	928.0	281.0	1283.0	623.0	1610.0	23.0	705.0	619.0	1164.0	1065.0	751.0	2093.0	837.0	1923.0	3116.0	1098.0	657.0	887.0	695.0	1704.0	1297.0	567.0	505.0	603.0	979.0	15.0	300.0	438.0	1737.0	292.0	766.0	1957.0	1465.0	1073.0	568.0	1947.0	587.0	1493.0	1631.0	724.0	738.0	720.0	121.0	894.0	2491.0	93.0	21.0	637.0	344.0	1390.0	899.0	1026.0	845.0	1231.0	1268.0	379.0	733.0	747.0	1314.0	235.0	346.0	1.0	2087.0	390.0	1349.0	277.0	387.0	4286.0	803.0
Bacteria;Firmicutes;Bacilli;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
